Order_ID,Order_Date,Ship_Date,Category,Product,Quantity,Unit_Price,Discount_Pct,Gross_Sales,Discount_Amount,Net_Sales,Profit,State,Channel,Payment_Method,Order_Status,Customer_Segment
AMZ-2024-00147,2024-02-22,2024-02-25,Books,Self Help Guide,4,791.89,25,3167.56,791.89,2375.67,716.24,Rajasthan,Amazon Global,Credit Card,Delivered,B2C
AMZ-2024-00148,2024-02-14,2024-02-15,Home & Kitchen,Air Fryer,5,1649.35,15,8246.75,1237.01,7009.74,2208.0,Karnataka,Amazon.in,Cash on Delivery,Delivered,B2B
AMZ-2024-00149,2024-06-03,2024-06-05,Toys,Board Game,2,2369.81,30,4739.62,1421.89,3317.73,877.88,Telangana,Amazon Business,EMI,Delivered,B2B
AMZ-2024-00150,2024-10-18,2024-10-22,Electronics,USB-C Hub,4,2235.49,15,8941.96,1341.29,7600.67,2395.76,Rajasthan,Amazon Business,Net Banking,Delivered,B2C
AMZ-2024-00151,2024-10-01,2024-10-06,Clothing,Men's T-Shirt,3,1867.38,15,5602.14,840.32,4761.82,574.31,Kerala,Amazon Business,Debit Card,Delivered,B2B
AMZ-2024-00152,2024-05-02,2024-05-03,Clothing,Winter Jacket,2,563.14,15,1126.28,168.94,957.34,270.44,Tamil Nadu,Amazon.in,Net Banking,Delivered,B2B
AMZ-2024-00153,2024-05-17,2024-05-18,Electronics,Laptop Stand,2,1036.49,5,2072.98,103.65,1969.33,380.02,Andhra Pradesh,Amazon.in,Debit Card,Delivered,B2B
AMZ-2024-00154,2024-02-29,2024-03-02,Clothing,Formal Trousers,5,1142.45,20,5712.25,1142.45,4569.8,1227.13,Madhya Pradesh,Amazon.in,UPI,Delivered,B2C
AMZ-2024-00155,2024-06-12,2024-06-15,Electronics,Power Bank,3,2222.41,10,6667.23,666.72,6000.51,972.48,Haryana,Amazon.in,Cash on Delivery,Returned,B2C
AMZ-2024-00156,2024-07-07,2024-07-09,Electronics,Bluetooth Speaker,2,4118.52,20,8237.04,1647.41,6589.63,1411.41,Gujarat,Amazon Global,EMI,Shipped,B2B
AMZ-2024-00157,2024-12-21,2024-12-22,Beauty,Moisturizer Cream,4,352.26,20,1409.04,281.81,1127.23,210.35,Rajasthan,Amazon.in,EMI,Delivered,Prime Member
AMZ-2024-00158,2024-12-24,2024-12-27,Sports,Yoga Mat,2,3489.42,30,6978.84,2093.65,4885.19,1123.3,Uttar Pradesh,Amazon.in,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00159,2024-06-16,2024-06-19,Home & Kitchen,Vacuum Cleaner,4,3382.89,25,13531.56,3382.89,10148.67,3125.54,Uttar Pradesh,Amazon Global,Credit Card,Delivered,B2C
AMZ-2024-00160,2024-03-02,2024-03-03,Home & Kitchen,Water Purifier,5,3476.23,15,17381.15,2607.17,14773.98,2456.2,Karnataka,Amazon Global,EMI,Delivered,B2C
AMZ-2024-00161,2024-10-08,2024-10-10,Beauty,Sunscreen SPF50,1,1256.12,30,1256.12,376.84,879.28,187.33,Delhi,Amazon Prime,UPI,Delivered,B2C
AMZ-2024-00162,2024-04-11,2024-04-15,Electronics,Wireless Earbuds,2,1087.22,0,2174.44,0.0,2174.44,759.51,Andhra Pradesh,Amazon Business,UPI,Returned,B2C
AMZ-2024-00163,2024-08-16,2024-08-18,Electronics,Power Bank,1,1254.95,5,1254.95,62.75,1192.2,201.18,Maharashtra,Amazon Business,EMI,Cancelled,B2B
AMZ-2024-00164,2024-07-14,2024-07-17,Toys,Action Figure,4,1686.66,30,6746.64,2023.99,4722.65,495.32,Uttar Pradesh,Amazon Prime,Debit Card,Returned,B2B
AMZ-2024-00165,2024-02-21,2024-02-23,Sports,Resistance Bands,1,533.56,5,533.56,26.68,506.88,174.11,Punjab,Amazon Business,Debit Card,Delivered,B2C
AMZ-2024-00166,2024-04-06,2024-04-10,Toys,Board Game,2,1840.23,20,3680.46,736.09,2944.37,399.04,Telangana,Amazon Global,Credit Card,Delivered,B2C
AMZ-2024-00167,2024-06-14,2024-06-15,Clothing,Men's T-Shirt,2,332.88,30,665.76,199.73,466.03,144.97,Maharashtra,Amazon Business,Cash on Delivery,Delivered,B2C
AMZ-2024-00168,2024-11-28,2024-12-01,Beauty,Face Serum,3,1466.41,25,4399.23,1099.81,3299.42,1122.35,Karnataka,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-00169,2024-11-09,2024-11-11,Sports,Cricket Bat,3,1582.54,20,4747.62,949.52,3798.1,681.96,Punjab,Amazon.in,Net Banking,Delivered,B2B
AMZ-2024-00170,2024-12-20,2024-12-21,Clothing,Women's Kurti,3,584.41,10,1753.23,175.32,1577.91,240.51,Rajasthan,Amazon Global,UPI,Delivered,B2C
AMZ-2024-00171,2024-04-25,2024-04-27,Toys,Puzzle 1000pc,4,1353.88,25,5415.52,1353.88,4061.64,1176.09,Uttar Pradesh,Amazon.in,UPI,Cancelled,B2C
AMZ-2024-00172,2024-12-26,2024-12-27,Beauty,Hair Dryer,1,1361.47,20,1361.47,272.29,1089.18,352.14,West Bengal,Amazon Business,Cash on Delivery,Delivered,B2C
AMZ-2024-00173,2024-10-08,2024-10-12,Electronics,Smart Watch,3,1423.98,0,4271.94,0.0,4271.94,846.81,Karnataka,Amazon.in,Debit Card,Delivered,B2B
AMZ-2024-00174,2024-12-04,2024-12-07,Clothing,Formal Trousers,5,463.88,15,2319.4,347.91,1971.49,438.21,Delhi,Amazon Prime,Credit Card,Returned,B2B
AMZ-2024-00175,2024-10-04,2024-10-08,Beauty,Sunscreen SPF50,4,353.03,25,1412.12,353.03,1059.09,196.94,Andhra Pradesh,Amazon Business,Cash on Delivery,Delivered,B2B
AMZ-2024-00176,2024-11-13,2024-11-15,Toys,Action Figure,4,1555.68,20,6222.72,1244.54,4978.18,1341.04,Delhi,Amazon Prime,Credit Card,Delivered,B2C
AMZ-2024-00177,2024-07-17,2024-07-22,Books,Python Programming,1,797.36,30,797.36,239.21,558.15,65.17,West Bengal,Amazon Global,Debit Card,Delivered,B2C
AMZ-2024-00178,2024-06-25,2024-06-29,Toys,LEGO Set,4,2014.0,30,8056.0,2416.8,5639.2,1319.06,Gujarat,Amazon Prime,EMI,Delivered,Prime Member
AMZ-2024-00179,2024-05-17,2024-05-20,Grocery,Organic Honey,2,312.82,25,625.64,156.41,469.23,102.67,Maharashtra,Amazon Global,Debit Card,Cancelled,B2B
AMZ-2024-00180,2024-07-27,2024-07-31,Grocery,Organic Honey,2,268.14,5,536.28,26.81,509.47,167.29,Andhra Pradesh,Amazon Global,UPI,Delivered,B2C
AMZ-2024-00181,2024-07-03,2024-07-05,Sports,Cricket Bat,5,896.27,0,4481.35,0.0,4481.35,959.51,Gujarat,Amazon Global,Net Banking,Delivered,Prime Member
AMZ-2024-00182,2024-12-18,2024-12-19,Clothing,Cotton Saree,1,1129.94,10,1129.94,112.99,1016.95,292.11,Gujarat,Amazon.in,Net Banking,Delivered,B2C
AMZ-2024-00183,2024-01-05,2024-01-07,Books,Python Programming,2,211.03,25,422.06,105.52,316.54,45.36,Gujarat,Amazon Global,EMI,Cancelled,B2B
AMZ-2024-00184,2024-10-14,2024-10-19,Toys,Board Game,4,1424.33,30,5697.32,1709.2,3988.12,1235.7,Kerala,Amazon Global,Debit Card,Delivered,B2B
AMZ-2024-00185,2024-11-03,2024-11-07,Clothing,Formal Trousers,3,1763.54,0,5290.62,0.0,5290.62,1594.37,Punjab,Amazon Global,EMI,Delivered,Prime Member
AMZ-2024-00186,2024-11-22,2024-11-26,Electronics,Power Bank,3,1666.42,5,4999.26,249.96,4749.3,1289.81,Punjab,Amazon Global,Cash on Delivery,Cancelled,B2C
AMZ-2024-00187,2024-06-06,2024-06-10,Home & Kitchen,Non-Stick Pan,1,5240.19,5,5240.19,262.01,4978.18,939.98,Andhra Pradesh,Amazon Global,Debit Card,Cancelled,Prime Member
AMZ-2024-00188,2024-07-30,2024-07-31,Sports,Cycling Gloves,1,573.33,15,573.33,86.0,487.33,113.28,Haryana,Amazon Business,Credit Card,Shipped,B2B
AMZ-2024-00189,2024-03-27,2024-04-01,Toys,Action Figure,4,988.51,15,3954.04,593.11,3360.93,565.92,Andhra Pradesh,Amazon Business,Net Banking,Delivered,B2C
AMZ-2024-00190,2024-12-12,2024-12-13,Toys,Puzzle 1000pc,4,2261.41,20,9045.64,1809.13,7236.51,1068.43,Punjab,Amazon Business,Credit Card,Returned,B2B
AMZ-2024-00191,2024-03-09,2024-03-12,Home & Kitchen,Air Fryer,4,1016.84,15,4067.36,610.1,3457.26,1113.22,Uttar Pradesh,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-00192,2024-09-30,2024-10-05,Electronics,USB-C Hub,2,3771.26,25,7542.52,1885.63,5656.89,927.43,Maharashtra,Amazon.in,EMI,Delivered,Prime Member
AMZ-2024-00193,2024-09-23,2024-09-26,Electronics,Wireless Earbuds,1,2374.49,25,2374.49,593.62,1780.87,223.04,Kerala,Amazon Business,Net Banking,Delivered,Prime Member
AMZ-2024-00194,2024-09-11,2024-09-13,Clothing,Formal Trousers,1,1145.16,5,1145.16,57.26,1087.9,119.51,Madhya Pradesh,Amazon Prime,Debit Card,Shipped,B2C
AMZ-2024-00195,2024-05-31,2024-06-03,Electronics,Smart Watch,1,4257.54,5,4257.54,212.88,4044.66,866.32,Uttar Pradesh,Amazon.in,UPI,Delivered,B2C
AMZ-2024-00196,2024-05-17,2024-05-18,Sports,Dumbbells Set,3,379.47,15,1138.41,170.76,967.65,327.81,Rajasthan,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-00197,2024-08-01,2024-08-06,Toys,Puzzle 1000pc,3,590.53,30,1771.59,531.48,1240.11,173.43,Uttar Pradesh,Amazon Prime,Credit Card,Delivered,B2B
AMZ-2024-00198,2024-10-16,2024-10-18,Electronics,Bluetooth Speaker,4,4640.79,30,18563.16,5568.95,12994.21,3715.12,Punjab,Amazon Global,Cash on Delivery,Delivered,B2B
AMZ-2024-00199,2024-09-10,2024-09-12,Books,Financial Freedom,3,694.86,20,2084.58,416.92,1667.66,520.66,Delhi,Amazon Prime,Debit Card,Shipped,B2B
AMZ-2024-00200,2024-09-11,2024-09-12,Sports,Yoga Mat,5,1795.15,15,8975.75,1346.36,7629.39,1365.78,Delhi,Amazon Prime,Net Banking,Delivered,Prime Member
AMZ-2024-00201,2024-08-20,2024-08-23,Electronics,Smart Watch,5,4833.27,30,24166.35,7249.91,16916.44,2634.39,Telangana,Amazon Prime,EMI,Returned,Prime Member
AMZ-2024-00202,2024-09-09,2024-09-11,Grocery,Organic Honey,1,730.89,0,730.89,0.0,730.89,236.97,Haryana,Amazon Prime,UPI,Cancelled,Prime Member
AMZ-2024-00203,2024-03-04,2024-03-08,Books,Python Programming,1,667.85,30,667.85,200.35,467.5,125.31,Uttar Pradesh,Amazon Business,Net Banking,Delivered,Prime Member
AMZ-2024-00204,2024-06-13,2024-06-18,Electronics,Webcam HD,5,2672.19,20,13360.95,2672.19,10688.76,2688.65,West Bengal,Amazon Prime,Cash on Delivery,Shipped,B2B
AMZ-2024-00205,2024-10-10,2024-10-12,Toys,Board Game,3,1842.29,25,5526.87,1381.72,4145.15,1178.07,Tamil Nadu,Amazon Business,Cash on Delivery,Cancelled,Prime Member
AMZ-2024-00206,2024-09-30,2024-10-03,Beauty,Sunscreen SPF50,2,797.5,15,1595.0,239.25,1355.75,364.1,Haryana,Amazon Prime,UPI,Delivered,B2C
AMZ-2024-00207,2024-10-04,2024-10-05,Toys,Remote Car,1,2145.64,10,2145.64,214.56,1931.08,291.59,Rajasthan,Amazon Prime,UPI,Shipped,Prime Member
AMZ-2024-00208,2024-01-28,2024-01-29,Toys,Remote Car,5,2403.74,10,12018.7,1201.87,10816.83,3693.5,Madhya Pradesh,Amazon Global,Credit Card,Delivered,B2C
AMZ-2024-00209,2024-07-12,2024-07-13,Beauty,Moisturizer Cream,5,1476.66,25,7383.3,1845.83,5537.47,1265.1,West Bengal,Amazon Global,Cash on Delivery,Cancelled,B2C
AMZ-2024-00210,2024-09-08,2024-09-13,Home & Kitchen,Bedsheet Set,3,6598.96,30,19796.88,5939.06,13857.82,3678.87,Telangana,Amazon Global,UPI,Returned,Prime Member
AMZ-2024-00211,2024-11-12,2024-11-17,Books,Python Programming,5,521.22,10,2606.1,260.61,2345.49,406.69,Uttar Pradesh,Amazon.in,UPI,Returned,B2B
AMZ-2024-00212,2024-07-10,2024-07-15,Books,Self Help Guide,5,427.82,0,2139.1,0.0,2139.1,701.27,Andhra Pradesh,Amazon Prime,Net Banking,Delivered,B2B
AMZ-2024-00213,2024-08-05,2024-08-06,Books,Business Analytics,5,662.99,5,3314.95,165.75,3149.2,995.9,Tamil Nadu,Amazon Prime,EMI,Delivered,Prime Member
AMZ-2024-00214,2024-11-18,2024-11-22,Home & Kitchen,Air Fryer,4,1067.79,15,4271.16,640.67,3630.49,715.24,West Bengal,Amazon Global,UPI,Delivered,Prime Member
AMZ-2024-00215,2024-11-06,2024-11-07,Clothing,Winter Jacket,1,1350.19,30,1350.19,405.06,945.13,256.57,Gujarat,Amazon Prime,Net Banking,Delivered,Prime Member
AMZ-2024-00216,2024-11-27,2024-11-30,Electronics,Power Bank,2,2899.6,30,5799.2,1739.76,4059.44,1285.97,Maharashtra,Amazon Business,UPI,Delivered,B2C
AMZ-2024-00217,2024-11-11,2024-11-14,Toys,Action Figure,5,1720.05,5,8600.25,430.01,8170.24,1192.84,Tamil Nadu,Amazon.in,Credit Card,Delivered,Prime Member
AMZ-2024-00218,2024-02-05,2024-02-07,Grocery,Quinoa Pack,1,688.93,0,688.93,0.0,688.93,118.0,Rajasthan,Amazon Prime,Net Banking,Returned,Prime Member
AMZ-2024-00219,2024-07-03,2024-07-05,Sports,Cricket Bat,5,880.21,25,4401.05,1100.26,3300.79,689.97,Punjab,Amazon Global,Net Banking,Delivered,B2B
AMZ-2024-00220,2024-02-08,2024-02-09,Beauty,Hair Dryer,4,338.0,25,1352.0,338.0,1014.0,120.78,Haryana,Amazon.in,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00221,2024-08-25,2024-08-30,Books,Data Science Handbook,5,591.34,30,2956.7,887.01,2069.69,357.54,Telangana,Amazon.in,Net Banking,Returned,Prime Member
AMZ-2024-00222,2024-07-02,2024-07-03,Electronics,USB-C Hub,5,3577.73,25,17888.65,4472.16,13416.49,2963.38,Tamil Nadu,Amazon Prime,Credit Card,Delivered,B2B
AMZ-2024-00223,2024-09-23,2024-09-26,Beauty,Sunscreen SPF50,1,1339.1,0,1339.1,0.0,1339.1,369.5,Haryana,Amazon Global,Cash on Delivery,Delivered,B2B
AMZ-2024-00224,2024-11-05,2024-11-06,Toys,Board Game,5,1075.38,15,5376.9,806.54,4570.36,1362.72,Telangana,Amazon Business,Net Banking,Delivered,B2C
AMZ-2024-00225,2024-09-02,2024-09-04,Clothing,Winter Jacket,3,616.74,15,1850.22,277.53,1572.69,422.75,Kerala,Amazon Business,EMI,Delivered,B2C
AMZ-2024-00226,2024-10-15,2024-10-16,Books,Data Science Handbook,2,222.51,15,445.02,66.75,378.27,94.51,Madhya Pradesh,Amazon Global,UPI,Shipped,B2B
AMZ-2024-00227,2024-08-20,2024-08-25,Grocery,Green Tea,2,249.95,25,499.9,124.97,374.93,69.61,Kerala,Amazon.in,Credit Card,Delivered,B2B
AMZ-2024-00228,2024-09-29,2024-10-04,Home & Kitchen,Air Fryer,1,3826.9,0,3826.9,0.0,3826.9,1222.46,Andhra Pradesh,Amazon.in,UPI,Delivered,Prime Member
AMZ-2024-00229,2024-09-03,2024-09-07,Home & Kitchen,Bedsheet Set,5,5558.17,5,27790.85,1389.54,26401.31,8834.02,Rajasthan,Amazon.in,Net Banking,Delivered,B2B
AMZ-2024-00230,2024-04-15,2024-04-18,Grocery,Mixed Nuts,1,205.05,0,205.05,0.0,205.05,39.73,West Bengal,Amazon Global,UPI,Delivered,B2B
AMZ-2024-00231,2024-09-04,2024-09-07,Sports,Dumbbells Set,5,2727.16,10,13635.8,1363.58,12272.22,2942.55,Gujarat,Amazon Global,EMI,Delivered,Prime Member
AMZ-2024-00232,2024-01-27,2024-01-29,Home & Kitchen,Water Purifier,1,5074.59,25,5074.59,1268.65,3805.94,1031.95,West Bengal,Amazon.in,UPI,Delivered,B2B
AMZ-2024-00233,2024-03-30,2024-04-03,Toys,LEGO Set,1,1742.59,20,1742.59,348.52,1394.07,159.43,Uttar Pradesh,Amazon.in,Credit Card,Cancelled,B2C
AMZ-2024-00234,2024-04-12,2024-04-17,Electronics,USB-C Hub,5,1261.67,15,6308.35,946.25,5362.1,1079.73,Maharashtra,Amazon.in,UPI,Cancelled,Prime Member
AMZ-2024-00235,2024-02-29,2024-03-05,Beauty,Hair Dryer,3,385.3,20,1155.9,231.18,924.72,160.5,Gujarat,Amazon Global,EMI,Delivered,B2B
AMZ-2024-00236,2024-04-27,2024-04-30,Grocery,Mixed Nuts,3,669.3,5,2007.9,100.39,1907.51,513.56,West Bengal,Amazon Global,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00237,2024-12-15,2024-12-17,Sports,Resistance Bands,3,3282.9,10,9848.7,984.87,8863.83,1291.43,Uttar Pradesh,Amazon Business,Credit Card,Shipped,B2B
AMZ-2024-00238,2024-10-04,2024-10-05,Books,Python Programming,2,666.36,0,1332.72,0.0,1332.72,387.9,Haryana,Amazon Prime,Debit Card,Returned,B2B
AMZ-2024-00239,2024-06-26,2024-06-30,Sports,Cycling Gloves,2,2165.5,20,4331.0,866.2,3464.8,374.69,Haryana,Amazon Business,Net Banking,Delivered,Prime Member
AMZ-2024-00240,2024-06-24,2024-06-27,Grocery,Protein Powder,1,312.43,15,312.43,46.86,265.57,90.2,Karnataka,Amazon Prime,Net Banking,Shipped,B2B
AMZ-2024-00241,2024-04-10,2024-04-12,Beauty,Hair Dryer,4,283.82,15,1135.28,170.29,964.99,303.08,Andhra Pradesh,Amazon Business,Net Banking,Delivered,B2C
AMZ-2024-00242,2024-03-24,2024-03-25,Toys,Puzzle 1000pc,2,1535.7,15,3071.4,460.71,2610.69,325.67,Tamil Nadu,Amazon Global,Net Banking,Delivered,B2B
AMZ-2024-00243,2024-11-28,2024-12-03,Beauty,Hair Dryer,3,622.97,20,1868.91,373.78,1495.13,364.77,Karnataka,Amazon Global,Debit Card,Returned,Prime Member
AMZ-2024-00244,2024-02-06,2024-02-07,Grocery,Green Tea,1,667.15,20,667.15,133.43,533.72,107.38,Karnataka,Amazon Global,Credit Card,Returned,B2B
AMZ-2024-00245,2024-01-12,2024-01-14,Sports,Cricket Bat,3,3306.12,5,9918.36,495.92,9422.44,1375.41,Madhya Pradesh,Amazon Business,EMI,Cancelled,Prime Member
AMZ-2024-00246,2024-03-20,2024-03-21,Clothing,Women's Kurti,2,461.44,0,922.88,0.0,922.88,152.84,Punjab,Amazon Prime,Debit Card,Shipped,B2C
AMZ-2024-00247,2024-10-07,2024-10-11,Sports,Cycling Gloves,2,3059.16,20,6118.32,1223.66,4894.66,1633.42,Karnataka,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00248,2024-03-10,2024-03-13,Toys,Action Figure,5,870.58,0,4352.9,0.0,4352.9,1004.78,Gujarat,Amazon Prime,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00249,2024-11-26,2024-11-30,Grocery,Green Tea,3,603.5,15,1810.5,271.57,1538.93,250.04,Haryana,Amazon Prime,Credit Card,Cancelled,B2C
AMZ-2024-00250,2024-03-10,2024-03-13,Toys,Remote Car,5,2078.38,30,10391.9,3117.57,7274.33,851.94,Delhi,Amazon Prime,Cash on Delivery,Delivered,B2B
AMZ-2024-00251,2024-01-08,2024-01-12,Grocery,Mixed Nuts,3,753.4,5,2260.2,113.01,2147.19,263.14,Tamil Nadu,Amazon Global,Net Banking,Cancelled,B2B
AMZ-2024-00252,2024-07-14,2024-07-15,Beauty,Makeup Kit,1,245.37,30,245.37,73.61,171.76,27.91,Delhi,Amazon Business,Net Banking,Delivered,B2C
AMZ-2024-00253,2024-10-08,2024-10-13,Electronics,USB-C Hub,4,3807.95,25,15231.8,3807.95,11423.85,1262.87,Delhi,Amazon Global,Net Banking,Cancelled,B2C
AMZ-2024-00254,2024-12-19,2024-12-23,Beauty,Face Serum,2,938.34,0,1876.68,0.0,1876.68,460.29,Madhya Pradesh,Amazon Business,Debit Card,Delivered,B2C
AMZ-2024-00255,2024-04-29,2024-05-02,Home & Kitchen,Dinner Set,1,6804.77,0,6804.77,0.0,6804.77,894.53,Telangana,Amazon Global,Net Banking,Shipped,B2C
AMZ-2024-00256,2024-05-20,2024-05-25,Toys,Board Game,2,1545.74,10,3091.48,309.15,2782.33,787.68,Haryana,Amazon Business,UPI,Delivered,B2B
AMZ-2024-00257,2024-02-02,2024-02-07,Sports,Dumbbells Set,5,933.43,5,4667.15,233.36,4433.79,798.85,Haryana,Amazon Prime,Credit Card,Delivered,Prime Member
AMZ-2024-00258,2024-04-08,2024-04-09,Home & Kitchen,Bedsheet Set,3,1305.97,5,3917.91,195.9,3722.01,471.82,Maharashtra,Amazon Prime,EMI,Delivered,Prime Member
AMZ-2024-00259,2024-10-12,2024-10-16,Sports,Yoga Mat,3,2414.61,25,7243.83,1810.96,5432.87,625.73,Haryana,Amazon Global,EMI,Delivered,Prime Member
AMZ-2024-00260,2024-05-07,2024-05-12,Sports,Running Shoes,1,1985.38,5,1985.38,99.27,1886.11,436.73,Punjab,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00261,2024-11-03,2024-11-07,Clothing,Denim Jeans,5,1078.83,5,5394.15,269.71,5124.44,1196.43,Rajasthan,Amazon Global,Cash on Delivery,Returned,B2B
AMZ-2024-00262,2024-01-18,2024-01-21,Toys,Puzzle 1000pc,3,2414.63,15,7243.89,1086.58,6157.31,616.03,Kerala,Amazon.in,Cash on Delivery,Delivered,B2B
AMZ-2024-00263,2024-01-20,2024-01-24,Electronics,Laptop Stand,2,1465.7,20,2931.4,586.28,2345.12,325.22,Rajasthan,Amazon Business,Credit Card,Cancelled,B2B
AMZ-2024-00264,2024-12-25,2024-12-30,Books,Python Programming,3,749.73,30,2249.19,674.76,1574.43,511.31,Haryana,Amazon.in,Cash on Delivery,Cancelled,B2C
AMZ-2024-00265,2024-01-06,2024-01-10,Toys,LEGO Set,1,1993.86,30,1993.86,598.16,1395.7,349.73,Maharashtra,Amazon Global,Cash on Delivery,Delivered,B2B
AMZ-2024-00266,2024-07-20,2024-07-22,Home & Kitchen,Non-Stick Pan,5,4910.27,15,24551.35,3682.7,20868.65,3598.71,Karnataka,Amazon Global,UPI,Delivered,Prime Member
AMZ-2024-00267,2024-09-25,2024-09-27,Electronics,Webcam HD,3,881.86,5,2645.58,132.28,2513.3,603.93,Tamil Nadu,Amazon.in,Debit Card,Delivered,B2B
AMZ-2024-00268,2024-03-15,2024-03-19,Clothing,Men's T-Shirt,4,891.12,30,3564.48,1069.34,2495.14,525.36,Maharashtra,Amazon Business,Credit Card,Returned,B2C
AMZ-2024-00269,2024-04-17,2024-04-22,Clothing,Men's T-Shirt,1,1354.7,15,1354.7,203.21,1151.49,121.7,Tamil Nadu,Amazon Business,Cash on Delivery,Cancelled,Prime Member
AMZ-2024-00270,2024-01-28,2024-02-01,Grocery,Quinoa Pack,2,279.63,25,559.26,139.81,419.45,106.75,Punjab,Amazon.in,UPI,Delivered,Prime Member
AMZ-2024-00271,2024-11-01,2024-11-06,Sports,Cricket Bat,3,1077.18,10,3231.54,323.15,2908.39,643.24,Delhi,Amazon Business,Credit Card,Delivered,Prime Member
AMZ-2024-00272,2024-02-01,2024-02-04,Electronics,Wireless Earbuds,2,4649.22,20,9298.44,1859.69,7438.75,1256.92,West Bengal,Amazon.in,Cash on Delivery,Cancelled,B2C
AMZ-2024-00273,2024-06-08,2024-06-13,Home & Kitchen,Non-Stick Pan,4,3045.13,5,12180.52,609.03,11571.49,2390.86,Rajasthan,Amazon Prime,Cash on Delivery,Delivered,B2C
AMZ-2024-00274,2024-10-16,2024-10-18,Home & Kitchen,Bedsheet Set,5,1482.9,30,7414.5,2224.35,5190.15,707.36,Rajasthan,Amazon.in,Cash on Delivery,Delivered,B2C
AMZ-2024-00275,2024-04-06,2024-04-07,Beauty,Sunscreen SPF50,1,1409.59,10,1409.59,140.96,1268.63,175.06,Karnataka,Amazon Business,UPI,Cancelled,Prime Member
AMZ-2024-00276,2024-09-08,2024-09-12,Books,Self Help Guide,2,666.9,5,1333.8,66.69,1267.11,396.65,Karnataka,Amazon Business,Credit Card,Shipped,B2C
AMZ-2024-00277,2024-06-15,2024-06-19,Toys,LEGO Set,3,2399.34,20,7198.02,1439.6,5758.42,1281.17,Tamil Nadu,Amazon Prime,Net Banking,Delivered,Prime Member
AMZ-2024-00278,2024-05-05,2024-05-10,Toys,Board Game,4,1444.43,30,5777.72,1733.32,4044.4,1291.95,Telangana,Amazon Prime,EMI,Delivered,Prime Member
AMZ-2024-00279,2024-03-13,2024-03-17,Toys,Action Figure,1,946.72,25,946.72,236.68,710.04,162.77,Haryana,Amazon Prime,UPI,Delivered,B2C
AMZ-2024-00280,2024-03-24,2024-03-25,Home & Kitchen,Dinner Set,4,3502.56,25,14010.24,3502.56,10507.68,3433.81,Delhi,Amazon.in,EMI,Delivered,Prime Member
AMZ-2024-00281,2024-12-03,2024-12-05,Beauty,Face Serum,5,891.97,10,4459.85,445.99,4013.86,968.84,Karnataka,Amazon Business,Credit Card,Delivered,B2B
AMZ-2024-00282,2024-01-03,2024-01-08,Sports,Dumbbells Set,4,360.13,15,1440.52,216.08,1224.44,288.82,Uttar Pradesh,Amazon Business,Credit Card,Delivered,B2B
AMZ-2024-00283,2024-01-19,2024-01-21,Toys,Puzzle 1000pc,1,755.8,0,755.8,0.0,755.8,199.02,Haryana,Amazon.in,EMI,Cancelled,B2B
AMZ-2024-00284,2024-07-03,2024-07-04,Clothing,Men's T-Shirt,1,602.02,15,602.02,90.3,511.72,147.03,Delhi,Amazon Global,Debit Card,Returned,B2B
AMZ-2024-00285,2024-02-25,2024-03-01,Clothing,Denim Jeans,4,409.37,5,1637.48,81.87,1555.61,393.59,Madhya Pradesh,Amazon.in,Net Banking,Cancelled,B2B
AMZ-2024-00286,2024-05-28,2024-05-30,Beauty,Hair Dryer,5,1133.4,20,5667.0,1133.4,4533.6,717.13,Maharashtra,Amazon.in,UPI,Delivered,Prime Member
AMZ-2024-00287,2024-02-04,2024-02-07,Clothing,Cotton Saree,2,1997.28,10,3994.56,399.46,3595.1,588.17,Gujarat,Amazon Global,UPI,Delivered,Prime Member
AMZ-2024-00288,2024-03-10,2024-03-14,Beauty,Hair Dryer,4,605.21,30,2420.84,726.25,1694.59,184.52,Karnataka,Amazon Prime,Cash on Delivery,Returned,B2B
AMZ-2024-00289,2024-03-17,2024-03-20,Toys,LEGO Set,5,2057.98,10,10289.9,1028.99,9260.91,1079.39,Haryana,Amazon.in,Debit Card,Delivered,Prime Member
AMZ-2024-00290,2024-07-09,2024-07-13,Home & Kitchen,Bedsheet Set,5,6132.4,15,30662.0,4599.3,26062.7,8320.83,Haryana,Amazon Global,Credit Card,Cancelled,B2C
AMZ-2024-00291,2024-06-07,2024-06-10,Clothing,Formal Trousers,1,1851.7,25,1851.7,462.93,1388.77,442.28,Karnataka,Amazon.in,Cash on Delivery,Delivered,B2C
AMZ-2024-00292,2024-12-03,2024-12-06,Electronics,Power Bank,4,3710.55,0,14842.2,0.0,14842.2,1866.79,Maharashtra,Amazon Global,EMI,Shipped,B2B
AMZ-2024-00293,2024-10-04,2024-10-07,Books,Python Programming,3,269.59,20,808.77,161.75,647.02,81.26,Telangana,Amazon Global,Debit Card,Delivered,Prime Member
